name,level,faction,active,start_date,profile_pic
Pierrette,140,Swarm,Retired,2012-09-16,https://qonqrstorageeast.blob.core.windows.net/playerimages/profile5740.jpg?refresh=1200
cleopatra,100,Faceless,Retired,2012-11-08,https://qonqrstorageeast.blob.core.windows.net/playerimages/DefaultFacelessProfilePic.png
LastGasp,169,Faceless,Retired,2013-04-12,https://qonqrstorageeast.blob.core.windows.net/playerimages/profile31878.jpg?refresh=0547
las3r,204,Swarm,Active,2013-12-26,https://qonqrstorageeast.blob.core.windows.net/playerimages/profile123079.jpg?refresh=0358
mobo,189,Swarm,Active,2014-01-07,https://qonqrstorageeast.blob.core.windows.net/playerimages/profile124636.jpg?refresh=0538
Graveyard,100,Legion,Retired,2013-05-16,https://qonqrstorageeast.blob.core.windows.net/playerimages/profile46095.jpg?refresh=0705
JDPapas,106,Swarm,Retired,2013-04-25,https://qonqrstorageeast.blob.core.windows.net/playerimages/profile36555.jpg?refresh=0734
heavy,101,Faceless,Retired,2013-09-02,https://qonqrstorageeast.blob.core.windows.net/playerimages/profile92834.jpg?refresh=0829
McAden,103,Faceless,Retired,2013-10-20,https://qonqrstorageeast.blob.core.windows.net/playerimages/DefaultFacelessProfilePic.png
RynoS,144,Swarm,Retired,2013-06-18,https://qonqrstorageeast.blob.core.windows.net/playerimages/profile59352.jpg?refresh=0952
kalasal,203,Swarm,Active,2013-11-13,https://qonqrstorageeast.blob.core.windows.net/playerimages/profile113773.jpg?refresh=1145
Splashguard,102,Swarm,Retired,2014-01-01,https://qonqrstorageeast.blob.core.windows.net/playerimages/profile123826.jpg?refresh=0605
BTB,194,Swarm,Retired,2013-06-19,https://qonqrstorageeast.blob.core.windows.net/playerimages/profile59516.jpg?refresh=1232
simbrrraaiinnss,100,Faceless,Retired,2013-10-12,https://qonqrstorageeast.blob.core.windows.net/playerimages/profile105627.jpg?refresh=0738
Raidez,154,Faceless,Retired,2013-07-21,https://qonqrstorageeast.blob.core.windows.net/playerimages/profile75337.jpg?refresh=0238
Snivy123,100,Swarm,Retired,2013-04-28,https://qonqrstorageeast.blob.core.windows.net/playerimages/DefaultSwarmProfilePic.png
icallshogun,100,Swarm,Retired,2014-01-25,https://qonqrstorageeast.blob.core.windows.net/playerimages/profile127095.jpg?refresh=0659
StationRipper,100,Faceless,Retired,2013-09-12,https://qonqrstorageeast.blob.core.windows.net/playerimages/profile96003.jpg?refresh=0347
KingMal,16,Faceless,Retired,2014-03-02,https://qonqrstorageeast.blob.core.windows.net/playerimages/profile132626.jpg?refresh=0641
JimmyMoney,122,Swarm,Retired,2013-01-22,https://qonqrstorageeast.blob.core.windows.net/playerimages/profile16137.jpg?refresh=1136
Minderbinder,100,Faceless,Retired,2013-04-16,https://qonqrstorageeast.blob.core.windows.net/playerimages/profile33699.jpg?refresh=0331
Mumm_ra,163,Faceless,Retired,2013-06-13,https://qonqrstorageeast.blob.core.windows.net/playerimages/profile57777.jpg?refresh=0541
shadow3894,103,Swarm,Retired,2013-08-02,https://qonqrstorageeast.blob.core.windows.net/playerimages/profile80772.jpg?refresh=0252
amazingtwit,103,Swarm,Retired,2013-11-17,https://qonqrstorageeast.blob.core.windows.net/playerimages/profile114663.jpg?refresh=1245
mtp,137,Swarm,Retired,2013-01-10,https://qonqrstorageeast.blob.core.windows.net/playerimages/profile14295.jpg?refresh=1134
Desnar,144,Swarm,Retired,2013-07-08,https://qonqrstorageeast.blob.core.windows.net/playerimages/profile69654.jpg?refresh=1042
Caliban,100,Faceless,Retired,2013-07-08,https://qonqrstorageeast.blob.core.windows.net/playerimages/profile69974.jpg?refresh=0404
Einherjock,160,Swarm,Active,2013-02-22,https://qonqrstorageeast.blob.core.windows.net/playerimages/profile21070.jpg?refresh=1113
Waltoid,145,Swarm,Retired,2012-10-29,https://qonqrstorageeast.blob.core.windows.net/playerimages/profile7897.jpg?refresh=1123
Hylen,100,Swarm,Retired,2012-10-03,https://qonqrstorageeast.blob.core.windows.net/playerimages/profile6790.jpg?refresh=1200
enslave,103,Swarm,Retired,2013-05-17,https://qonqrstorageeast.blob.core.windows.net/playerimages/profile46499.jpg?refresh=0504
biker,100,Swarm,Retired,2013-06-01,https://qonqrstorageeast.blob.core.windows.net/playerimages/profile53382.jpg?refresh=0233
F4Ryder,100,Faceless,Retired,2013-06-12,https://qonqrstorageeast.blob.core.windows.net/playerimages/profile57689.jpg?refresh=0144
Canderen,193,Swarm,Active,2013-11-17,https://qonqrstorageeast.blob.core.windows.net/playerimages/profile114807.jpg?refresh=1005
Kryptonym,185,Legion,Active,2013-05-29,https://qonqrstorageeast.blob.core.windows.net/playerimages/profile52277.jpg?refresh=0228
BigDk,136,Swarm,Retired,2013-12-17,https://qonqrstorageeast.blob.core.windows.net/playerimages/profile121808.jpg?refresh=0629
ClawIsMyBitch,155,Swarm,Retired,2013-08-22,https://qonqrstorageeast.blob.core.windows.net/playerimages/profile87310.jpg?refresh=0343
Aaraminn,209,Legion,Active,2013-07-01,https://qonqrstorageeast.blob.core.windows.net/playerimages/profile63587.jpg?refresh=0427
Dunc555,197,Legion,Active,2013-05-09,https://qonqrstorageeast.blob.core.windows.net/playerimages/profile42666.jpg?refresh=0249
Cheetara,172,Legion,Retired,2014-01-17,https://qonqrstorageeast.blob.core.windows.net/playerimages/profile125871.jpg?refresh=0159
CleanD,165,Faceless,Retired,2013-07-26,https://qonqrstorageeast.blob.core.windows.net/playerimages/profile77743.jpg?refresh=0103
Daitoryu,183,Legion,Retired,2013-08-14,https://qonqrstorageeast.blob.core.windows.net/playerimages/profile84677.jpg?refresh=0144
HeckylJay,100,Swarm,Retired,2014-01-19,https://qonqrstorageeast.blob.core.windows.net/playerimages/profile126179.jpg?refresh=0329
thelilgeek,147,Legion,Retired,2012-09-27,https://qonqrstorageeast.blob.core.windows.net/playerimages/profile6379.jpg?refresh=0809
blackmagic89,121,Legion,Retired,2014-01-05,https://qonqrstorageeast.blob.core.windows.net/playerimages/profile124484.jpg?refresh=1146
SFRHurricane,100,Legion,Retired,2014-01-08,https://qonqrstorageeast.blob.core.windows.net/playerimages/profile124723.jpg?refresh=0333
LadyBouse,103,Swarm,Retired,2013-05-12,https://qonqrstorageeast.blob.core.windows.net/playerimages/profile44305.jpg?refresh=0114
Fayedra,100,Legion,Retired,2014-01-19,https://qonqrstorageeast.blob.core.windows.net/playerimages/profile126174.jpg?refresh=0853
Nearside,100,Faceless,Retired,2013-11-04,https://qonqrstorageeast.blob.core.windows.net/playerimages/profile111180.jpg?refresh=0234
AUGUSTINE,159,Legion,Retired,2013-05-24,https://qonqrstorageeast.blob.core.windows.net/playerimages/profile50071.jpg?refresh=1055
E3,100,Faceless,Retired,2013-05-06,https://qonqrstorageeast.blob.core.windows.net/playerimages/profile41427.jpg?refresh=0839
QuantumMechanic,100,Legion,Retired,2014-02-08,https://qonqrstorageeast.blob.core.windows.net/playerimages/DefaultLegionProfilePic.png
Makeric,158,Legion,Retired,2013-05-22,https://qonqrstorageeast.blob.core.windows.net/playerimages/profile49251.jpg?refresh=0605
Thornwolf,102,Legion,Retired,2013-05-10,https://qonqrstorageeast.blob.core.windows.net/playerimages/profile42996.jpg?refresh=0126
Wyatt,100,Legion,Retired,2013-06-16,https://qonqrstorageeast.blob.core.windows.net/playerimages/profile58748.jpg?refresh=0221
first_frost,35,Legion,Retired,2014-02-22,https://qonqrstorageeast.blob.core.windows.net/playerimages/DefaultLegionProfilePic.png
sir_audi,100,Faceless,Retired,2013-07-24,https://qonqrstorageeast.blob.core.windows.net/playerimages/profile76411.jpg?refresh=0142
bigal,113,Legion,Retired,2012-12-28,https://qonqrstorageeast.blob.core.windows.net/playerimages/profile11980.jpg?refresh=1205
Mercy,100,Legion,Retired,2012-08-14,https://qonqrstorageeast.blob.core.windows.net/playerimages/profile3736.jpg?refresh=1200
Zero_Mercy,106,Faceless,Retired,2013-09-08,https://qonqrstorageeast.blob.core.windows.net/playerimages/profile95280.jpg?refresh=1055
poopslinger,146,Swarm,Retired,2013-09-01,https://qonqrstorageeast.blob.core.windows.net/playerimages/profile92676.jpg?refresh=0540
Vakeran,120,Swarm,Retired,2013-07-06,https://qonqrstorageeast.blob.core.windows.net/playerimages/profile67899.jpg?refresh=0527
scumgrief,116,Legion,Retired,2012-08-04,https://qonqrstorageeast.blob.core.windows.net/playerimages/profile3472.jpg?refresh=0134
BetterThanRiley,182,Legion,On Leave,2013-04-28,https://qonqrstorageeast.blob.core.windows.net/playerimages/profile37934.jpg?refresh=0804
KenLaDin,45,Swarm,Retired,2013-11-16,https://qonqrstorageeast.blob.core.windows.net/playerimages/profile114432.jpg?refresh=0105
AwSheeet,100,Faceless,Retired,2013-12-05,https://qonqrstorageeast.blob.core.windows.net/playerimages/profile118865.jpg?refresh=1032
hokeypokeymon,100,Legion,Retired,2014-01-13,https://qonqrstorageeast.blob.core.windows.net/playerimages/profile125388.jpg?refresh=0250
BOBSAGOT,100,Faceless,Retired,2014-01-13,https://qonqrstorageeast.blob.core.windows.net/playerimages/profile125389.jpg?refresh=0437
2katsonpoolsporch,102,Legion,Retired,2014-01-12,https://qonqrstorageeast.blob.core.windows.net/playerimages/profile125347.jpg?refresh=0234
Sayyadina,145,Faceless,Retired,2012-08-04,https://qonqrstorageeast.blob.core.windows.net/playerimages/profile3461.jpg?refresh=0159
dizcountdaablecheck,100,Legion,Retired,2014-01-12,https://qonqrstorageeast.blob.core.windows.net/playerimages/profile125367.jpg?refresh=0245
purrrrrfecttouch,100,Legion,Retired,2014-01-13,https://qonqrstorageeast.blob.core.windows.net/playerimages/profile125386.jpg?refresh=0200
hershey,176,Legion,Retired,2012-12-28,https://qonqrstorageeast.blob.core.windows.net/playerimages/profile11939.jpg?refresh=0402
indapooper,100,Legion,Retired,2014-01-13,https://qonqrstorageeast.blob.core.windows.net/playerimages/profile125387.jpg?refresh=0249
Subjugator,108,Faceless,Retired,2014-01-18,https://qonqrstorageeast.blob.core.windows.net/playerimages/profile126007.jpg?refresh=0854
Concord55,100,Faceless,Retired,2014-01-20,https://qonqrstorageeast.blob.core.windows.net/playerimages/profile126378.jpg?refresh=1107
Astarath,121,Faceless,Retired,2013-07-06,https://qonqrstorageeast.blob.core.windows.net/playerimages/profile68610.jpg?refresh=0333
Soxpranos,100,Legion,Retired,2013-06-27,https://qonqrstorageeast.blob.core.windows.net/playerimages/profile61685.jpg?refresh=1141
TonyMontana,100,Legion,Retired,2013-07-10,https://qonqrstorageeast.blob.core.windows.net/playerimages/profile70853.jpg?refresh=1128
bluedemon,231,Legion,Active,2013-03-31,https://qonqrstorageeast.blob.core.windows.net/playerimages/profile28065.jpg?refresh=0851
Zeikfried,100,Faceless,Retired,2013-07-11,https://qonqrstorageeast.blob.core.windows.net/playerimages/profile71135.jpg?refresh=0453
Massune,154,Legion,Retired,2013-03-09,https://qonqrstorageeast.blob.core.windows.net/playerimages/profile23590.jpg?refresh=0845
SonOfFatso,144,Faceless,Retired,2013-04-13,https://qonqrstorageeast.blob.core.windows.net/playerimages/profile32228.jpg?refresh=1226
RebelFalcon,173,Faceless,Retired,2013-01-23,https://qonqrstorageeast.blob.core.windows.net/playerimages/profile16171.jpg?refresh=1058
sirchops,161,Legion,Retired,2013-09-02,https://qonqrstorageeast.blob.core.windows.net/playerimages/profile92943.jpg?refresh=0231
WaffleIron,103,Swarm,Retired,2013-11-23,https://qonqrstorageeast.blob.core.windows.net/playerimages/profile116552.jpg?refresh=1117
AKowNamedSpoon,100,Faceless,Retired,2013-07-20,https://qonqrstorageeast.blob.core.windows.net/playerimages/profile74893.jpg?refresh=0557
BS45,154,Swarm,Retired,2013-10-09,https://qonqrstorageeast.blob.core.windows.net/playerimages/profile104795.jpg?refresh=0154
farmgirl,100,Faceless,Retired,2013-08-15,https://qonqrstorageeast.blob.core.windows.net/playerimages/profile85155.jpg?refresh=1256
ShamanSunbear,100,Faceless,Retired,2013-10-31,https://qonqrstorageeast.blob.core.windows.net/playerimages/profile110333.jpg?refresh=1024
rezza35,100,Faceless,Retired,2014-02-01,https://qonqrstorageeast.blob.core.windows.net/playerimages/profile127960.jpg?refresh=1158
Burnrooster,100,Faceless,Retired,2013-06-23,https://qonqrstorageeast.blob.core.windows.net/playerimages/profile60475.jpg?refresh=0709
Orenojm,74,Swarm,Retired,2013-11-28,https://qonqrstorageeast.blob.core.windows.net/playerimages/profile117645.jpg?refresh=0915
Randy_Stones,163,Faceless,Retired,2013-06-09,https://qonqrstorageeast.blob.core.windows.net/playerimages/profile56774.jpg?refresh=0242
Medic139,101,Legion,Retired,2013-07-19,https://qonqrstorageeast.blob.core.windows.net/playerimages/profile74202.jpg?refresh=0142
varin,100,Faceless,Retired,2013-10-01,https://qonqrstorageeast.blob.core.windows.net/playerimages/profile102069.jpg?refresh=1056
noobway,125,Legion,Retired,2013-07-29,https://qonqrstorageeast.blob.core.windows.net/playerimages/profile79436.jpg?refresh=0759
Schattenwolf,100,Swarm,Retired,2013-10-30,https://qonqrstorageeast.blob.core.windows.net/playerimages/profile110257.jpg?refresh=0623
Backupar,126,Swarm,Retired,2013-11-25,https://qonqrstorageeast.blob.core.windows.net/playerimages/profile116893.jpg?refresh=0814
argus,137,Swarm,Retired,2013-10-16,https://qonqrstorageeast.blob.core.windows.net/playerimages/profile106591.jpg?refresh=1133
knacky,133,Swarm,Retired,2013-09-28,https://qonqrstorageeast.blob.core.windows.net/playerimages/profile100265.jpg?refresh=1059
Avatar_Styx,100,Swarm,Retired,2013-12-12,https://qonqrstorageeast.blob.core.windows.net/playerimages/profile121130.jpg?refresh=1022
AW11,169,Faceless,Retired,2013-12-05,https://qonqrstorageeast.blob.core.windows.net/playerimages/profile118939.jpg?refresh=0438
thaifoodpower,100,Faceless,Retired,2013-12-04,https://qonqrstorageeast.blob.core.windows.net/playerimages/profile118689.jpg?refresh=0645
Nemesis_Online,176,Swarm,Retired,2013-08-10,https://qonqrstorageeast.blob.core.windows.net/playerimages/profile83590.jpg?refresh=0726
motrxoz,102,Swarm,Retired,2013-05-26,https://qonqrstorageeast.blob.core.windows.net/playerimages/profile51040.jpg?refresh=0447
lordkikuta,212,Faceless,Active,2013-11-25,https://qonqrstorageeast.blob.core.windows.net/playerimages/profile116886.jpg?refresh=0914
nouk,159,Swarm,Retired,2014-01-16,https://qonqrstorageeast.blob.core.windows.net/playerimages/profile125792.jpg?refresh=1136
Bitterman,100,Swarm,Retired,2013-02-25,https://qonqrstorageeast.blob.core.windows.net/playerimages/profile21793.jpg?refresh=1056
hairy,132,Swarm,Retired,2012-12-13,https://qonqrstorageeast.blob.core.windows.net/playerimages/profile10380.jpg?refresh=1200
Ironboy,148,Swarm,Retired,2013-05-22,https://qonqrstorageeast.blob.core.windows.net/playerimages/profile49273.jpg?refresh=1241
sgiallo,142,Swarm,Retired,2013-10-18,https://qonqrstorageeast.blob.core.windows.net/playerimages/profile106940.jpg?refresh=0942
sok,159,Swarm,Retired,2013-09-23,https://qonqrstorageeast.blob.core.windows.net/playerimages/profile98041.jpg?refresh=1217
Jqss,175,Swarm,Retired,2013-05-21,https://qonqrstorageeast.blob.core.windows.net/playerimages/profile48658.jpg?refresh=0803
mo_shui,100,Swarm,Retired,2013-12-13,https://qonqrstorageeast.blob.core.windows.net/playerimages/profile121215.jpg?refresh=0926
Throcas,106,Faceless,Retired,2013-11-01,https://qonqrstorageeast.blob.core.windows.net/playerimages/profile110588.jpg?refresh=0443
Lithagon,167,Swarm,Retired,2013-05-20,https://qonqrstorageeast.blob.core.windows.net/playerimages/profile47778.jpg?refresh=0806
ElphCrimLester,160,Swarm,Retired,2013-05-20,https://qonqrstorageeast.blob.core.windows.net/playerimages/profile47857.jpg?refresh=0354
murri,104,Faceless,Retired,2013-11-27,https://qonqrstorageeast.blob.core.windows.net/playerimages/profile117290.jpg?refresh=1128
Lowlya,143,Swarm,Retired,2014-01-15,https://qonqrstorageeast.blob.core.windows.net/playerimages/profile125729.jpg?refresh=0901
cator,100,Faceless,Retired,2013-06-29,https://qonqrstorageeast.blob.core.windows.net/playerimages/profile62232.jpg?refresh=0836
SkyRider,182,Faceless,Retired,2013-04-29,https://qonqrstorageeast.blob.core.windows.net/playerimages/profile38547.jpg?refresh=1104
DrunkenKoala,134,Legion,Retired,2013-06-10,https://qonqrstorageeast.blob.core.windows.net/playerimages/profile56893.jpg?refresh=0923
DaneelOlivaw,170,Swarm,Retired,2012-05-25,https://qonqrstorageeast.blob.core.windows.net/playerimages/profile2119.jpg?refresh=0202
Made13,167,Swarm,Retired,2013-08-26,https://qonqrstorageeast.blob.core.windows.net/playerimages/profile90328.jpg?refresh=0440
qIPredatorIp,190,Swarm,Retired,2013-05-20,https://qonqrstorageeast.blob.core.windows.net/playerimages/profile48022.jpg?refresh=1051
cmanu,164,Swarm,Retired,2013-06-10,https://qonqrstorageeast.blob.core.windows.net/playerimages/profile57048.jpg?refresh=0922
STP,162,Swarm,Retired,2013-04-15,https://qonqrstorageeast.blob.core.windows.net/playerimages/profile33278.jpg?refresh=0334
Taomo,70,Swarm,Retired,2014-01-12,https://qonqrstorageeast.blob.core.windows.net/playerimages/profile125291.jpg?refresh=0439
Sarai,210,Faceless,Retired,2013-09-01,https://qonqrstorageeast.blob.core.windows.net/playerimages/profile92583.jpg?refresh=0232
Cixoil,91,Swarm,Retired,2014-01-30,https://qonqrstorageeast.blob.core.windows.net/playerimages/profile127794.jpg?refresh=0258
Scorillo,100,Swarm,Retired,2013-08-09,https://qonqrstorageeast.blob.core.windows.net/playerimages/profile83272.jpg?refresh=1209
lesard,155,Swarm,Retired,2013-05-20,https://qonqrstorageeast.blob.core.windows.net/playerimages/profile48081.jpg?refresh=0553
littlesparc,165,Swarm,Active,2013-10-23,https://qonqrstorageeast.blob.core.windows.net/playerimages/profile108743.jpg?refresh=1231
Iratu,130,Swarm,Retired,2013-07-24,https://qonqrstorageeast.blob.core.windows.net/playerimages/profile76602.jpg?refresh=0124
JamesT,185,Swarm,Retired,2013-08-26,https://qonqrstorageeast.blob.core.windows.net/playerimages/profile90447.jpg?refresh=1208
MisterS,100,Swarm,Retired,2013-09-03,https://qonqrstorageeast.blob.core.windows.net/playerimages/profile93032.jpg?refresh=0224
Ork,189,Faceless,Retired,2013-01-03,https://qonqrstorageeast.blob.core.windows.net/playerimages/profile13318.jpg?refresh=0538
